id,year,state_name,state_code,educational_status,gender,number_of_deaths
2229,2020,Jammu And Kashmir,1,No Education,Female,54
2230,2020,Jammu And Kashmir,1,No Education,Male,16
2231,2020,Jammu And Kashmir,1,No Education,Transgender,0
2232,2020,Jammu And Kashmir,1,Primary (Up To Class–5ᵗʰ),Female,13
2233,2020,Jammu And Kashmir,1,Primary (Up To Class–5ᵗʰ),Male,21
2234,2020,Jammu And Kashmir,1,Primary (Up To Class–5ᵗʰ),Transgender,0
2235,2020,Jammu And Kashmir,1,Professionals (Mba Etc.),Female,0
2236,2020,Jammu And Kashmir,1,Professionals (Mba Etc.),Male,0
2237,2020,Jammu And Kashmir,1,Professionals (Mba Etc.),Transgender,0
2238,2020,Jammu And Kashmir,1,Status Not Known,Female,7
2239,2020,Jammu And Kashmir,1,Status Not Known,Male,17
2240,2020,Jammu And Kashmir,1,Status Not Known,Transgender,0
2241,2020,Jharkhand,20,Diploma/ Certificate/ Iti,Female,2
2242,2020,Jharkhand,20,Diploma/ Certificate/ Iti,Male,8
2243,2020,Jharkhand,20,Diploma/ Certificate/ Iti,Transgender,0
2244,2020,Jharkhand,20,Graduate And Above,Female,4
2245,2020,Jharkhand,20,Graduate And Above,Male,15
2246,2020,Jharkhand,20,Graduate And Above,Transgender,0
2247,2020,Jharkhand,20,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,126
2248,2020,Jharkhand,20,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,208
2249,2020,Jharkhand,20,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
2250,2020,Jharkhand,20,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,275
2251,2020,Jharkhand,20,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,544
2252,2020,Jharkhand,20,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
2253,2020,Jharkhand,20,Middle (Up To Class–8ᵗʰ),Female,158
2254,2020,Jharkhand,20,Middle (Up To Class–8ᵗʰ),Male,255
2255,2020,Jharkhand,20,Middle (Up To Class–8ᵗʰ),Transgender,0
2256,2020,Jharkhand,20,No Education,Female,88
2257,2020,Jharkhand,20,No Education,Male,128
2258,2020,Jharkhand,20,No Education,Transgender,0
2259,2020,Jharkhand,20,Primary (Up To Class–5ᵗʰ),Female,95
2260,2020,Jharkhand,20,Primary (Up To Class–5ᵗʰ),Male,184
2261,2020,Jharkhand,20,Primary (Up To Class–5ᵗʰ),Transgender,0
2262,2020,Jharkhand,20,Professionals (Mba Etc.),Female,0
2263,2020,Jharkhand,20,Professionals (Mba Etc.),Male,0
2264,2020,Jharkhand,20,Professionals (Mba Etc.),Transgender,0
2265,2020,Jharkhand,20,Status Not Known,Female,11
2266,2020,Jharkhand,20,Status Not Known,Male,44
2267,2020,Jharkhand,20,Status Not Known,Transgender,0
2268,2020,Karnataka,29,Diploma/ Certificate/ Iti,Female,25
2269,2020,Karnataka,29,Diploma/ Certificate/ Iti,Male,157
2270,2020,Karnataka,29,Diploma/ Certificate/ Iti,Transgender,0
2271,2020,Karnataka,29,Graduate And Above,Female,173
2272,2020,Karnataka,29,Graduate And Above,Male,437
2273,2020,Karnataka,29,Graduate And Above,Transgender,0
2274,2020,Karnataka,29,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,515
2275,2020,Karnataka,29,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1322
2276,2020,Karnataka,29,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
2277,2020,Karnataka,29,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,699
2278,2020,Karnataka,29,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,2314
2279,2020,Karnataka,29,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
2280,2020,Karnataka,29,Middle (Up To Class–8ᵗʰ),Female,602
2281,2020,Karnataka,29,Middle (Up To Class–8ᵗʰ),Male,2117
2282,2020,Karnataka,29,Middle (Up To Class–8ᵗʰ),Transgender,1
2283,2020,Karnataka,29,No Education,Female,409
2284,2020,Karnataka,29,No Education,Male,934
2285,2020,Karnataka,29,No Education,Transgender,0
2286,2020,Karnataka,29,Primary (Up To Class–5ᵗʰ),Female,608
2287,2020,Karnataka,29,Primary (Up To Class–5ᵗʰ),Male,1675
2288,2020,Karnataka,29,Primary (Up To Class–5ᵗʰ),Transgender,0
2289,2020,Karnataka,29,Professionals (Mba Etc.),Female,9
2290,2020,Karnataka,29,Professionals (Mba Etc.),Male,37
2291,2020,Karnataka,29,Professionals (Mba Etc.),Transgender,0
2292,2020,Karnataka,29,Status Not Known,Female,27
2293,2020,Karnataka,29,Status Not Known,Male,198
2294,2020,Karnataka,29,Status Not Known,Transgender,0
2295,2020,Kerala,32,Diploma/ Certificate/ Iti,Female,68
2296,2020,Kerala,32,Diploma/ Certificate/ Iti,Male,166
2297,2020,Kerala,32,Diploma/ Certificate/ Iti,Transgender,0
2298,2020,Kerala,32,Graduate And Above,Female,91
2299,2020,Kerala,32,Graduate And Above,Male,171
2300,2020,Kerala,32,Graduate And Above,Transgender,0
2301,2020,Kerala,32,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,387
2302,2020,Kerala,32,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1216
2303,2020,Kerala,32,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
2304,2020,Kerala,32,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,603
2305,2020,Kerala,32,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,2547
2306,2020,Kerala,32,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
2307,2020,Kerala,32,Middle (Up To Class–8ᵗʰ),Female,383
2308,2020,Kerala,32,Middle (Up To Class–8ᵗʰ),Male,1283
2309,2020,Kerala,32,Middle (Up To Class–8ᵗʰ),Transgender,0
2310,2020,Kerala,32,No Education,Female,59
2311,2020,Kerala,32,No Education,Male,167
2312,2020,Kerala,32,No Education,Transgender,0
2313,2020,Kerala,32,Primary (Up To Class–5ᵗʰ),Female,285
2314,2020,Kerala,32,Primary (Up To Class–5ᵗʰ),Male,836
2315,2020,Kerala,32,Primary (Up To Class–5ᵗʰ),Transgender,0
2316,2020,Kerala,32,Professionals (Mba Etc.),Female,12
2317,2020,Kerala,32,Professionals (Mba Etc.),Male,22
2318,2020,Kerala,32,Professionals (Mba Etc.),Transgender,0
2319,2020,Kerala,32,Status Not Known,Female,42
2320,2020,Kerala,32,Status Not Known,Male,162
2321,2020,Kerala,32,Status Not Known,Transgender,0
2322,2020,Ladakh,37,Diploma/ Certificate/ Iti,Female,0
2323,2020,Ladakh,37,Diploma/ Certificate/ Iti,Male,0
2324,2020,Ladakh,37,Diploma/ Certificate/ Iti,Transgender,0
2325,2020,Ladakh,37,Graduate And Above,Female,0
2326,2020,Ladakh,37,Graduate And Above,Male,0
2327,2020,Ladakh,37,Graduate And Above,Transgender,0
2328,2020,Ladakh,37,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,0
2329,2020,Ladakh,37,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1
2330,2020,Ladakh,37,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
2331,2020,Ladakh,37,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,2
2332,2020,Ladakh,37,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,3
2333,2020,Ladakh,37,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
2334,2020,Ladakh,37,Middle (Up To Class–8ᵗʰ),Female,0
2335,2020,Ladakh,37,Middle (Up To Class–8ᵗʰ),Male,2
2336,2020,Ladakh,37,Middle (Up To Class–8ᵗʰ),Transgender,0
2337,2020,Ladakh,37,No Education,Female,0
2338,2020,Ladakh,37,No Education,Male,1
2339,2020,Ladakh,37,No Education,Transgender,0
2340,2020,Ladakh,37,Primary (Up To Class–5ᵗʰ),Female,0
2341,2020,Ladakh,37,Primary (Up To Class–5ᵗʰ),Male,3
2342,2020,Ladakh,37,Primary (Up To Class–5ᵗʰ),Transgender,0
2343,2020,Ladakh,37,Professionals (Mba Etc.),Female,0
2344,2020,Ladakh,37,Professionals (Mba Etc.),Male,0
2345,2020,Ladakh,37,Professionals (Mba Etc.),Transgender,0
2346,2020,Ladakh,37,Status Not Known,Female,0
2347,2020,Ladakh,37,Status Not Known,Male,0
2348,2020,Ladakh,37,Status Not Known,Transgender,0
2349,2020,Lakshadweep,31,Diploma/ Certificate/ Iti,Female,0
2350,2020,Lakshadweep,31,Diploma/ Certificate/ Iti,Male,0
2351,2020,Lakshadweep,31,Diploma/ Certificate/ Iti,Transgender,0
2352,2020,Lakshadweep,31,Graduate And Above,Female,0
2353,2020,Lakshadweep,31,Graduate And Above,Male,0
2354,2020,Lakshadweep,31,Graduate And Above,Transgender,0
2355,2020,Lakshadweep,31,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,0
2356,2020,Lakshadweep,31,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1
2357,2020,Lakshadweep,31,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
2358,2020,Lakshadweep,31,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,0
2359,2020,Lakshadweep,31,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,0
2360,2020,Lakshadweep,31,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
2361,2020,Lakshadweep,31,Middle (Up To Class–8ᵗʰ),Female,0
2362,2020,Lakshadweep,31,Middle (Up To Class–8ᵗʰ),Male,0
2363,2020,Lakshadweep,31,Middle (Up To Class–8ᵗʰ),Transgender,0
2364,2020,Lakshadweep,31,No Education,Female,0
2365,2020,Lakshadweep,31,No Education,Male,0
2366,2020,Lakshadweep,31,No Education,Transgender,0
2367,2020,Lakshadweep,31,Primary (Up To Class–5ᵗʰ),Female,1
2368,2020,Lakshadweep,31,Primary (Up To Class–5ᵗʰ),Male,0
2369,2020,Lakshadweep,31,Primary (Up To Class–5ᵗʰ),Transgender,0
2370,2020,Lakshadweep,31,Professionals (Mba Etc.),Female,0
2371,2020,Lakshadweep,31,Professionals (Mba Etc.),Male,0
2372,2020,Lakshadweep,31,Professionals (Mba Etc.),Transgender,0
2373,2020,Lakshadweep,31,Status Not Known,Female,0
2374,2020,Lakshadweep,31,Status Not Known,Male,0
2375,2020,Lakshadweep,31,Status Not Known,Transgender,0
2376,2020,Madhya Pradesh,23,Diploma/ Certificate/ Iti,Female,33
2377,2020,Madhya Pradesh,23,Diploma/ Certificate/ Iti,Male,81
2378,2020,Madhya Pradesh,23,Diploma/ Certificate/ Iti,Transgender,0
2379,2020,Madhya Pradesh,23,Graduate And Above,Female,151
2380,2020,Madhya Pradesh,23,Graduate And Above,Male,371
2381,2020,Madhya Pradesh,23,Graduate And Above,Transgender,0
2382,2020,Madhya Pradesh,23,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,625
2383,2020,Madhya Pradesh,23,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1420
2384,2020,Madhya Pradesh,23,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
2385,2020,Madhya Pradesh,23,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,943
2386,2020,Madhya Pradesh,23,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,1944
2387,2020,Madhya Pradesh,23,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
2388,2020,Madhya Pradesh,23,Middle (Up To Class–8ᵗʰ),Female,1126
2389,2020,Madhya Pradesh,23,Middle (Up To Class–8ᵗʰ),Male,2083
2390,2020,Madhya Pradesh,23,Middle (Up To Class–8ᵗʰ),Transgender,0
2391,2020,Madhya Pradesh,23,No Education,Female,1012
2392,2020,Madhya Pradesh,23,No Education,Male,1593
2393,2020,Madhya Pradesh,23,No Education,Transgender,0
2394,2020,Madhya Pradesh,23,Primary (Up To Class–5ᵗʰ),Female,958
2395,2020,Madhya Pradesh,23,Primary (Up To Class–5ᵗʰ),Male,2005
2396,2020,Madhya Pradesh,23,Primary (Up To Class–5ᵗʰ),Transgender,0
2397,2020,Madhya Pradesh,23,Professionals (Mba Etc.),Female,1
2398,2020,Madhya Pradesh,23,Professionals (Mba Etc.),Male,10
2399,2020,Madhya Pradesh,23,Professionals (Mba Etc.),Transgender,0
2400,2020,Madhya Pradesh,23,Status Not Known,Female,66
2401,2020,Madhya Pradesh,23,Status Not Known,Male,156
2402,2020,Madhya Pradesh,23,Status Not Known,Transgender,0
2403,2020,Maharashtra,27,Diploma/ Certificate/ Iti,Female,50
2404,2020,Maharashtra,27,Diploma/ Certificate/ Iti,Male,203
2405,2020,Maharashtra,27,Diploma/ Certificate/ Iti,Transgender,0
2406,2020,Maharashtra,27,Graduate And Above,Female,134
2407,2020,Maharashtra,27,Graduate And Above,Male,599
2408,2020,Maharashtra,27,Graduate And Above,Transgender,0
2409,2020,Maharashtra,27,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,804
2410,2020,Maharashtra,27,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,3067
2411,2020,Maharashtra,27,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
2412,2020,Maharashtra,27,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,1432
2413,2020,Maharashtra,27,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,4908
2414,2020,Maharashtra,27,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
2415,2020,Maharashtra,27,Middle (Up To Class–8ᵗʰ),Female,891
2416,2020,Maharashtra,27,Middle (Up To Class–8ᵗʰ),Male,3123
2417,2020,Maharashtra,27,Middle (Up To Class–8ᵗʰ),Transgender,1
2418,2020,Maharashtra,27,No Education,Female,425
2419,2020,Maharashtra,27,No Education,Male,1083
2420,2020,Maharashtra,27,No Education,Transgender,2
2421,2020,Maharashtra,27,Primary (Up To Class–5ᵗʰ),Female,651
2422,2020,Maharashtra,27,Primary (Up To Class–5ᵗʰ),Male,2132
2423,2020,Maharashtra,27,Primary (Up To Class–5ᵗʰ),Transgender,1
2424,2020,Maharashtra,27,Professionals (Mba Etc.),Female,7
2425,2020,Maharashtra,27,Professionals (Mba Etc.),Male,18
2426,2020,Maharashtra,27,Professionals (Mba Etc.),Transgender,0
2427,2020,Maharashtra,27,Status Not Known,Female,78
2428,2020,Maharashtra,27,Status Not Known,Male,300
2429,2020,Maharashtra,27,Status Not Known,Transgender,0
2430,2020,Manipur,14,Diploma/ Certificate/ Iti,Female,1
2431,2020,Manipur,14,Diploma/ Certificate/ Iti,Male,0
2432,2020,Manipur,14,Diploma/ Certificate/ Iti,Transgender,0
2433,2020,Manipur,14,Graduate And Above,Female,2
2434,2020,Manipur,14,Graduate And Above,Male,1
2435,2020,Manipur,14,Graduate And Above,Transgender,0
2436,2020,Manipur,14,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,1
2437,2020,Manipur,14,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,6
2438,2020,Manipur,14,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
2439,2020,Manipur,14,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,8
2440,2020,Manipur,14,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,13
2441,2020,Manipur,14,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
2442,2020,Manipur,14,Middle (Up To Class–8ᵗʰ),Female,5
2443,2020,Manipur,14,Middle (Up To Class–8ᵗʰ),Male,5
2444,2020,Manipur,14,Middle (Up To Class–8ᵗʰ),Transgender,0
2445,2020,Manipur,14,No Education,Female,0
2446,2020,Manipur,14,No Education,Male,0
2447,2020,Manipur,14,No Education,Transgender,0
2448,2020,Manipur,14,Primary (Up To Class–5ᵗʰ),Female,0
2449,2020,Manipur,14,Primary (Up To Class–5ᵗʰ),Male,1
2450,2020,Manipur,14,Primary (Up To Class–5ᵗʰ),Transgender,0
2451,2020,Manipur,14,Professionals (Mba Etc.),Female,0
2452,2020,Manipur,14,Professionals (Mba Etc.),Male,0
2453,2020,Manipur,14,Professionals (Mba Etc.),Transgender,0
2454,2020,Manipur,14,Status Not Known,Female,0
2455,2020,Manipur,14,Status Not Known,Male,1
2456,2020,Manipur,14,Status Not Known,Transgender,0
2457,2020,Meghalaya,17,Diploma/ Certificate/ Iti,Female,0
2458,2020,Meghalaya,17,Diploma/ Certificate/ Iti,Male,0
2459,2020,Meghalaya,17,Diploma/ Certificate/ Iti,Transgender,0
2460,2020,Meghalaya,17,Graduate And Above,Female,0
2461,2020,Meghalaya,17,Graduate And Above,Male,6
2462,2020,Meghalaya,17,Graduate And Above,Transgender,0
2463,2020,Meghalaya,17,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,7
2464,2020,Meghalaya,17,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,7
2465,2020,Meghalaya,17,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
2466,2020,Meghalaya,17,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,12
2467,2020,Meghalaya,17,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,32
2468,2020,Meghalaya,17,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
2469,2020,Meghalaya,17,Middle (Up To Class–8ᵗʰ),Female,28
2470,2020,Meghalaya,17,Middle (Up To Class–8ᵗʰ),Male,41
2471,2020,Meghalaya,17,Middle (Up To Class–8ᵗʰ),Transgender,0
2472,2020,Meghalaya,17,No Education,Female,9
2473,2020,Meghalaya,17,No Education,Male,35
2474,2020,Meghalaya,17,No Education,Transgender,0
2475,2020,Meghalaya,17,Primary (Up To Class–5ᵗʰ),Female,5
2476,2020,Meghalaya,17,Primary (Up To Class–5ᵗʰ),Male,31
2477,2020,Meghalaya,17,Primary (Up To Class–5ᵗʰ),Transgender,0
2478,2020,Meghalaya,17,Professionals (Mba Etc.),Female,0
2479,2020,Meghalaya,17,Professionals (Mba Etc.),Male,0
2480,2020,Meghalaya,17,Professionals (Mba Etc.),Transgender,0
2481,2020,Meghalaya,17,Status Not Known,Female,0
2482,2020,Meghalaya,17,Status Not Known,Male,11
2483,2020,Meghalaya,17,Status Not Known,Transgender,0
2484,2020,Mizoram,15,Diploma/ Certificate/ Iti,Female,0
2485,2020,Mizoram,15,Diploma/ Certificate/ Iti,Male,0
2486,2020,Mizoram,15,Diploma/ Certificate/ Iti,Transgender,0
2487,2020,Mizoram,15,Graduate And Above,Female,0
2488,2020,Mizoram,15,Graduate And Above,Male,1
2489,2020,Mizoram,15,Graduate And Above,Transgender,0
2490,2020,Mizoram,15,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,2
2491,2020,Mizoram,15,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,3
2492,2020,Mizoram,15,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
2493,2020,Mizoram,15,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,3
2494,2020,Mizoram,15,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,14
2495,2020,Mizoram,15,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
2496,2020,Mizoram,15,Middle (Up To Class–8ᵗʰ),Female,7
2497,2020,Mizoram,15,Middle (Up To Class–8ᵗʰ),Male,52
2498,2020,Mizoram,15,Middle (Up To Class–8ᵗʰ),Transgender,0
2499,2020,Mizoram,15,No Education,Female,0
2500,2020,Mizoram,15,No Education,Male,1
2501,2020,Mizoram,15,No Education,Transgender,0
2502,2020,Mizoram,15,Primary (Up To Class–5ᵗʰ),Female,8
2503,2020,Mizoram,15,Primary (Up To Class–5ᵗʰ),Male,16
2504,2020,Mizoram,15,Primary (Up To Class–5ᵗʰ),Transgender,0
2505,2020,Mizoram,15,Professionals (Mba Etc.),Female,0
2506,2020,Mizoram,15,Professionals (Mba Etc.),Male,1
2507,2020,Mizoram,15,Professionals (Mba Etc.),Transgender,0
2508,2020,Mizoram,15,Status Not Known,Female,0
2509,2020,Mizoram,15,Status Not Known,Male,0
2510,2020,Mizoram,15,Status Not Known,Transgender,0
2511,2020,Nagaland,13,Diploma/ Certificate/ Iti,Female,0
2512,2020,Nagaland,13,Diploma/ Certificate/ Iti,Male,2
2513,2020,Nagaland,13,Diploma/ Certificate/ Iti,Transgender,0
2514,2020,Nagaland,13,Graduate And Above,Female,0
2515,2020,Nagaland,13,Graduate And Above,Male,0
2516,2020,Nagaland,13,Graduate And Above,Transgender,0
2517,2020,Nagaland,13,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,0
2518,2020,Nagaland,13,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,6
2519,2020,Nagaland,13,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
2520,2020,Nagaland,13,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,2
2521,2020,Nagaland,13,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,7
2522,2020,Nagaland,13,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
2523,2020,Nagaland,13,Middle (Up To Class–8ᵗʰ),Female,6
2524,2020,Nagaland,13,Middle (Up To Class–8ᵗʰ),Male,15
2525,2020,Nagaland,13,Middle (Up To Class–8ᵗʰ),Transgender,0
2526,2020,Nagaland,13,No Education,Female,0
2527,2020,Nagaland,13,No Education,Male,1
2528,2020,Nagaland,13,No Education,Transgender,0
2529,2020,Nagaland,13,Primary (Up To Class–5ᵗʰ),Female,4
2530,2020,Nagaland,13,Primary (Up To Class–5ᵗʰ),Male,5
2531,2020,Nagaland,13,Primary (Up To Class–5ᵗʰ),Transgender,0
2532,2020,Nagaland,13,Professionals (Mba Etc.),Female,0
2533,2020,Nagaland,13,Professionals (Mba Etc.),Male,0
2534,2020,Nagaland,13,Professionals (Mba Etc.),Transgender,0
2535,2020,Nagaland,13,Status Not Known,Female,0
2536,2020,Nagaland,13,Status Not Known,Male,0
2537,2020,Nagaland,13,Status Not Known,Transgender,0
2538,2020,Odisha,21,Diploma/ Certificate/ Iti,Female,12
2539,2020,Odisha,21,Diploma/ Certificate/ Iti,Male,13
2540,2020,Odisha,21,Diploma/ Certificate/ Iti,Transgender,0
2541,2020,Odisha,21,Graduate And Above,Female,16
2542,2020,Odisha,21,Graduate And Above,Male,47
2543,2020,Odisha,21,Graduate And Above,Transgender,0
2544,2020,Odisha,21,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,408
2545,2020,Odisha,21,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1154
2546,2020,Odisha,21,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
2547,2020,Odisha,21,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,190
2548,2020,Odisha,21,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,510
2549,2020,Odisha,21,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
2550,2020,Odisha,21,Middle (Up To Class–8ᵗʰ),Female,58
2551,2020,Odisha,21,Middle (Up To Class–8ᵗʰ),Male,142
2552,2020,Odisha,21,Middle (Up To Class–8ᵗʰ),Transgender,0
2553,2020,Odisha,21,No Education,Female,17
2554,2020,Odisha,21,No Education,Male,18
2555,2020,Odisha,21,No Education,Transgender,0
2556,2020,Odisha,21,Primary (Up To Class–5ᵗʰ),Female,41
2557,2020,Odisha,21,Primary (Up To Class–5ᵗʰ),Male,63
2558,2020,Odisha,21,Primary (Up To Class–5ᵗʰ),Transgender,0
2559,2020,Odisha,21,Professionals (Mba Etc.),Female,2
2560,2020,Odisha,21,Professionals (Mba Etc.),Male,2
2561,2020,Odisha,21,Professionals (Mba Etc.),Transgender,0
2562,2020,Odisha,21,Status Not Known,Female,893
2563,2020,Odisha,21,Status Not Known,Male,1960
2564,2020,Odisha,21,Status Not Known,Transgender,0
2565,2020,Puducherry,34,Diploma/ Certificate/ Iti,Female,3
2566,2020,Puducherry,34,Diploma/ Certificate/ Iti,Male,38
2567,2020,Puducherry,34,Diploma/ Certificate/ Iti,Transgender,0
2568,2020,Puducherry,34,Graduate And Above,Female,0
2569,2020,Puducherry,34,Graduate And Above,Male,0
2570,2020,Puducherry,34,Graduate And Above,Transgender,0
2571,2020,Puducherry,34,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,79
2572,2020,Puducherry,34,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,154
2573,2020,Puducherry,34,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
2574,2020,Puducherry,34,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,5
2575,2020,Puducherry,34,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,29
2576,2020,Puducherry,34,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
2577,2020,Puducherry,34,Middle (Up To Class–8ᵗʰ),Female,3
2578,2020,Puducherry,34,Middle (Up To Class–8ᵗʰ),Male,11
2579,2020,Puducherry,34,Middle (Up To Class–8ᵗʰ),Transgender,0
2580,2020,Puducherry,34,No Education,Female,2
2581,2020,Puducherry,34,No Education,Male,18
2582,2020,Puducherry,34,No Education,Transgender,0
2583,2020,Puducherry,34,Primary (Up To Class–5ᵗʰ),Female,4
2584,2020,Puducherry,34,Primary (Up To Class–5ᵗʰ),Male,31
2585,2020,Puducherry,34,Primary (Up To Class–5ᵗʰ),Transgender,0
2586,2020,Puducherry,34,Professionals (Mba Etc.),Female,0
2587,2020,Puducherry,34,Professionals (Mba Etc.),Male,0
2588,2020,Puducherry,34,Professionals (Mba Etc.),Transgender,0
2589,2020,Puducherry,34,Status Not Known,Female,13
2590,2020,Puducherry,34,Status Not Known,Male,18
2591,2020,Puducherry,34,Status Not Known,Transgender,0
2592,2020,Punjab,3,Diploma/ Certificate/ Iti,Female,8
2593,2020,Punjab,3,Diploma/ Certificate/ Iti,Male,34
2594,2020,Punjab,3,Diploma/ Certificate/ Iti,Transgender,0
2595,2020,Punjab,3,Graduate And Above,Female,32
2596,2020,Punjab,3,Graduate And Above,Male,79
2597,2020,Punjab,3,Graduate And Above,Transgender,0
2598,2020,Punjab,3,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,124
2599,2020,Punjab,3,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,315
2600,2020,Punjab,3,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
2601,2020,Punjab,3,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,175
2602,2020,Punjab,3,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,583
2603,2020,Punjab,3,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
2604,2020,Punjab,3,Middle (Up To Class–8ᵗʰ),Female,85
2605,2020,Punjab,3,Middle (Up To Class–8ᵗʰ),Male,328
