id,year,state_name,state_code,marital_status,gender,number_of_deaths
1599,2020,Chhattisgarh,22,Married,Female,1330
1600,2020,Chhattisgarh,22,Married,Male,3678
1601,2020,Chhattisgarh,22,Married,Transgender,0
1602,2020,Chhattisgarh,22,Others,Female,44
1603,2020,Chhattisgarh,22,Others,Male,124
1604,2020,Chhattisgarh,22,Others,Transgender,0
1605,2020,Chhattisgarh,22,Separated,Female,0
1606,2020,Chhattisgarh,22,Separated,Male,0
1607,2020,Chhattisgarh,22,Separated,Transgender,0
1608,2020,Chhattisgarh,22,Status Not Known,Female,26
1609,2020,Chhattisgarh,22,Status Not Known,Male,162
1610,2020,Chhattisgarh,22,Status Not Known,Transgender,0
1611,2020,Chhattisgarh,22,Un-Married,Female,773
1612,2020,Chhattisgarh,22,Un-Married,Male,1341
1613,2020,Chhattisgarh,22,Un-Married,Transgender,0
1614,2020,Chhattisgarh,22,Widowed/Widower,Female,63
1615,2020,Chhattisgarh,22,Widowed/Widower,Male,160
1616,2020,Chhattisgarh,22,Widowed/Widower,Transgender,0
1617,2020,Delhi,7,Divorcee,Female,2
1618,2020,Delhi,7,Divorcee,Male,5
1619,2020,Delhi,7,Divorcee,Transgender,0
1620,2020,Delhi,7,Married,Female,542
1621,2020,Delhi,7,Married,Male,1454
1622,2020,Delhi,7,Married,Transgender,0
1623,2020,Delhi,7,Others,Female,12
1624,2020,Delhi,7,Others,Male,34
1625,2020,Delhi,7,Others,Transgender,0
1626,2020,Delhi,7,Separated,Female,19
1627,2020,Delhi,7,Separated,Male,41
1628,2020,Delhi,7,Separated,Transgender,0
1629,2020,Delhi,7,Status Not Known,Female,3
1630,2020,Delhi,7,Status Not Known,Male,91
1631,2020,Delhi,7,Status Not Known,Transgender,0
1632,2020,Delhi,7,Un-Married,Female,310
1633,2020,Delhi,7,Un-Married,Male,619
1634,2020,Delhi,7,Un-Married,Transgender,0
1635,2020,Delhi,7,Widowed/Widower,Female,7
1636,2020,Delhi,7,Widowed/Widower,Male,3
1637,2020,Delhi,7,Widowed/Widower,Transgender,0
1638,2020,Goa,30,Divorcee,Female,0
1639,2020,Goa,30,Divorcee,Male,2
1640,2020,Goa,30,Divorcee,Transgender,0
1641,2020,Goa,30,Married,Female,49
1642,2020,Goa,30,Married,Male,120
1643,2020,Goa,30,Married,Transgender,0
1644,2020,Goa,30,Others,Female,0
1645,2020,Goa,30,Others,Male,0
1646,2020,Goa,30,Others,Transgender,0
1647,2020,Goa,30,Separated,Female,0
1648,2020,Goa,30,Separated,Male,0
1649,2020,Goa,30,Separated,Transgender,0
1650,2020,Goa,30,Status Not Known,Female,1
1651,2020,Goa,30,Status Not Known,Male,5
1652,2020,Goa,30,Status Not Known,Transgender,0
1653,2020,Goa,30,Un-Married,Female,17
1654,2020,Goa,30,Un-Married,Male,103
1655,2020,Goa,30,Un-Married,Transgender,0
1656,2020,Goa,30,Widowed/Widower,Female,7
1657,2020,Goa,30,Widowed/Widower,Male,4
1658,2020,Goa,30,Widowed/Widower,Transgender,0
1659,2020,Gujarat,24,Divorcee,Female,12
1660,2020,Gujarat,24,Divorcee,Male,31
1661,2020,Gujarat,24,Divorcee,Transgender,0
1662,2020,Gujarat,24,Married,Female,1756
1663,2020,Gujarat,24,Married,Male,4005
1664,2020,Gujarat,24,Married,Transgender,0
1665,2020,Gujarat,24,Others,Female,0
1666,2020,Gujarat,24,Others,Male,2
1667,2020,Gujarat,24,Others,Transgender,0
1668,2020,Gujarat,24,Separated,Female,7
1669,2020,Gujarat,24,Separated,Male,22
1670,2020,Gujarat,24,Separated,Transgender,0
1671,2020,Gujarat,24,Status Not Known,Female,8
1672,2020,Gujarat,24,Status Not Known,Male,61
1673,2020,Gujarat,24,Status Not Known,Transgender,0
1674,2020,Gujarat,24,Un-Married,Female,701
1675,2020,Gujarat,24,Un-Married,Male,1296
1676,2020,Gujarat,24,Un-Married,Transgender,2
1677,2020,Gujarat,24,Widowed/Widower,Female,58
1678,2020,Gujarat,24,Widowed/Widower,Male,89
1679,2020,Gujarat,24,Widowed/Widower,Transgender,0
1680,2020,Haryana,6,Divorcee,Female,0
1681,2020,Haryana,6,Divorcee,Male,0
1682,2020,Haryana,6,Divorcee,Transgender,0
1683,2020,Haryana,6,Married,Female,594
1684,2020,Haryana,6,Married,Male,1949
1685,2020,Haryana,6,Married,Transgender,0
1686,2020,Haryana,6,Others,Female,0
1687,2020,Haryana,6,Others,Male,0
1688,2020,Haryana,6,Others,Transgender,0
1689,2020,Haryana,6,Separated,Female,6
1690,2020,Haryana,6,Separated,Male,28
1691,2020,Haryana,6,Separated,Transgender,0
1692,2020,Haryana,6,Status Not Known,Female,47
1693,2020,Haryana,6,Status Not Known,Male,270
1694,2020,Haryana,6,Status Not Known,Transgender,0
1695,2020,Haryana,6,Un-Married,Female,261
1696,2020,Haryana,6,Un-Married,Male,815
1697,2020,Haryana,6,Un-Married,Transgender,0
1698,2020,Haryana,6,Widowed/Widower,Female,9
1699,2020,Haryana,6,Widowed/Widower,Male,22
1700,2020,Haryana,6,Widowed/Widower,Transgender,0
1701,2020,Himachal Pradesh,2,Divorcee,Female,1
1702,2020,Himachal Pradesh,2,Divorcee,Male,1
1703,2020,Himachal Pradesh,2,Divorcee,Transgender,0
1704,2020,Himachal Pradesh,2,Married,Female,212
1705,2020,Himachal Pradesh,2,Married,Male,374
1706,2020,Himachal Pradesh,2,Married,Transgender,0
1707,2020,Himachal Pradesh,2,Others,Female,0
1708,2020,Himachal Pradesh,2,Others,Male,0
1709,2020,Himachal Pradesh,2,Others,Transgender,0
1710,2020,Himachal Pradesh,2,Separated,Female,1
1711,2020,Himachal Pradesh,2,Separated,Male,10
1712,2020,Himachal Pradesh,2,Separated,Transgender,0
1713,2020,Himachal Pradesh,2,Status Not Known,Female,0
1714,2020,Himachal Pradesh,2,Status Not Known,Male,1
1715,2020,Himachal Pradesh,2,Status Not Known,Transgender,0
1716,2020,Himachal Pradesh,2,Un-Married,Female,79
1717,2020,Himachal Pradesh,2,Un-Married,Male,171
1718,2020,Himachal Pradesh,2,Un-Married,Transgender,0
1719,2020,Himachal Pradesh,2,Widowed/Widower,Female,3
1720,2020,Himachal Pradesh,2,Widowed/Widower,Male,4
1721,2020,Himachal Pradesh,2,Widowed/Widower,Transgender,0
1722,2020,Jammu And Kashmir,1,Divorcee,Female,0
1723,2020,Jammu And Kashmir,1,Divorcee,Male,0
1724,2020,Jammu And Kashmir,1,Divorcee,Transgender,0
1725,2020,Jammu And Kashmir,1,Married,Female,60
1726,2020,Jammu And Kashmir,1,Married,Male,77
1727,2020,Jammu And Kashmir,1,Married,Transgender,0
1728,2020,Jammu And Kashmir,1,Others,Female,11
1729,2020,Jammu And Kashmir,1,Others,Male,24
1730,2020,Jammu And Kashmir,1,Others,Transgender,0
1731,2020,Jammu And Kashmir,1,Separated,Female,0
1732,2020,Jammu And Kashmir,1,Separated,Male,0
1733,2020,Jammu And Kashmir,1,Separated,Transgender,0
1734,2020,Jammu And Kashmir,1,Status Not Known,Female,5
1735,2020,Jammu And Kashmir,1,Status Not Known,Male,4
1736,2020,Jammu And Kashmir,1,Status Not Known,Transgender,0
1737,2020,Jammu And Kashmir,1,Un-Married,Female,53
1738,2020,Jammu And Kashmir,1,Un-Married,Male,52
1739,2020,Jammu And Kashmir,1,Un-Married,Transgender,0
1740,2020,Jammu And Kashmir,1,Widowed/Widower,Female,1
1741,2020,Jammu And Kashmir,1,Widowed/Widower,Male,0
1742,2020,Jammu And Kashmir,1,Widowed/Widower,Transgender,0
1743,2020,Jharkhand,20,Divorcee,Female,5
1744,2020,Jharkhand,20,Divorcee,Male,4
1745,2020,Jharkhand,20,Divorcee,Transgender,0
1746,2020,Jharkhand,20,Married,Female,380
1747,2020,Jharkhand,20,Married,Male,645
1748,2020,Jharkhand,20,Married,Transgender,0
1749,2020,Jharkhand,20,Others,Female,1
1750,2020,Jharkhand,20,Others,Male,6
1751,2020,Jharkhand,20,Others,Transgender,0
1752,2020,Jharkhand,20,Separated,Female,4
1753,2020,Jharkhand,20,Separated,Male,18
1754,2020,Jharkhand,20,Separated,Transgender,0
1755,2020,Jharkhand,20,Status Not Known,Female,12
1756,2020,Jharkhand,20,Status Not Known,Male,50
1757,2020,Jharkhand,20,Status Not Known,Transgender,0
1758,2020,Jharkhand,20,Un-Married,Female,345
1759,2020,Jharkhand,20,Un-Married,Male,631
1760,2020,Jharkhand,20,Un-Married,Transgender,0
1761,2020,Jharkhand,20,Widowed/Widower,Female,12
1762,2020,Jharkhand,20,Widowed/Widower,Male,32
1763,2020,Jharkhand,20,Widowed/Widower,Transgender,0
1764,2020,Karnataka,29,Divorcee,Female,26
1765,2020,Karnataka,29,Divorcee,Male,59
1766,2020,Karnataka,29,Divorcee,Transgender,0
1767,2020,Karnataka,29,Married,Female,2142
1768,2020,Karnataka,29,Married,Male,6624
1769,2020,Karnataka,29,Married,Transgender,0
1770,2020,Karnataka,29,Others,Female,9
1771,2020,Karnataka,29,Others,Male,38
1772,2020,Karnataka,29,Others,Transgender,1
1773,2020,Karnataka,29,Separated,Female,24
1774,2020,Karnataka,29,Separated,Male,62
1775,2020,Karnataka,29,Separated,Transgender,0
1776,2020,Karnataka,29,Status Not Known,Female,27
1777,2020,Karnataka,29,Status Not Known,Male,185
1778,2020,Karnataka,29,Status Not Known,Transgender,0
1779,2020,Karnataka,29,Un-Married,Female,757
1780,2020,Karnataka,29,Un-Married,Male,2116
1781,2020,Karnataka,29,Un-Married,Transgender,0
1782,2020,Karnataka,29,Widowed/Widower,Female,82
1783,2020,Karnataka,29,Widowed/Widower,Male,107
1784,2020,Karnataka,29,Widowed/Widower,Transgender,0
1785,2020,Kerala,32,Divorcee,Female,32
1786,2020,Kerala,32,Divorcee,Male,46
1787,2020,Kerala,32,Divorcee,Transgender,0
1788,2020,Kerala,32,Married,Female,1358
1789,2020,Kerala,32,Married,Male,5010
1790,2020,Kerala,32,Married,Transgender,0
1791,2020,Kerala,32,Others,Female,21
1792,2020,Kerala,32,Others,Male,105
1793,2020,Kerala,32,Others,Transgender,0
1794,2020,Kerala,32,Separated,Female,14
1795,2020,Kerala,32,Separated,Male,58
1796,2020,Kerala,32,Separated,Transgender,0
1797,2020,Kerala,32,Status Not Known,Female,0
1798,2020,Kerala,32,Status Not Known,Male,13
1799,2020,Kerala,32,Status Not Known,Transgender,0
1800,2020,Kerala,32,Un-Married,Female,412
1801,2020,Kerala,32,Un-Married,Male,1188
1802,2020,Kerala,32,Un-Married,Transgender,0
1803,2020,Kerala,32,Widowed/Widower,Female,93
1804,2020,Kerala,32,Widowed/Widower,Male,150
1805,2020,Kerala,32,Widowed/Widower,Transgender,0
1806,2020,Ladakh,37,Divorcee,Female,0
1807,2020,Ladakh,37,Divorcee,Male,0
1808,2020,Ladakh,37,Divorcee,Transgender,0
1809,2020,Ladakh,37,Married,Female,1
1810,2020,Ladakh,37,Married,Male,7
1811,2020,Ladakh,37,Married,Transgender,0
1812,2020,Ladakh,37,Others,Female,0
1813,2020,Ladakh,37,Others,Male,0
1814,2020,Ladakh,37,Others,Transgender,0
1815,2020,Ladakh,37,Separated,Female,0
1816,2020,Ladakh,37,Separated,Male,0
1817,2020,Ladakh,37,Separated,Transgender,0
1818,2020,Ladakh,37,Status Not Known,Female,0
1819,2020,Ladakh,37,Status Not Known,Male,0
1820,2020,Ladakh,37,Status Not Known,Transgender,0
1821,2020,Ladakh,37,Un-Married,Female,1
1822,2020,Ladakh,37,Un-Married,Male,3
1823,2020,Ladakh,37,Un-Married,Transgender,0
1824,2020,Ladakh,37,Widowed/Widower,Female,0
1825,2020,Ladakh,37,Widowed/Widower,Male,0
1826,2020,Ladakh,37,Widowed/Widower,Transgender,0
1827,2020,Lakshadweep,31,Divorcee,Female,0
1828,2020,Lakshadweep,31,Divorcee,Male,0
1829,2020,Lakshadweep,31,Divorcee,Transgender,0
1830,2020,Lakshadweep,31,Married,Female,1
1831,2020,Lakshadweep,31,Married,Male,0
1832,2020,Lakshadweep,31,Married,Transgender,0
1833,2020,Lakshadweep,31,Others,Female,0
1834,2020,Lakshadweep,31,Others,Male,0
1835,2020,Lakshadweep,31,Others,Transgender,0
1836,2020,Lakshadweep,31,Separated,Female,0
1837,2020,Lakshadweep,31,Separated,Male,0
1838,2020,Lakshadweep,31,Separated,Transgender,0
1839,2020,Lakshadweep,31,Status Not Known,Female,0
1840,2020,Lakshadweep,31,Status Not Known,Male,0
1841,2020,Lakshadweep,31,Status Not Known,Transgender,0
1842,2020,Lakshadweep,31,Un-Married,Female,0
1843,2020,Lakshadweep,31,Un-Married,Male,1
1844,2020,Lakshadweep,31,Un-Married,Transgender,0
1845,2020,Lakshadweep,31,Widowed/Widower,Female,0
1846,2020,Lakshadweep,31,Widowed/Widower,Male,0
1847,2020,Lakshadweep,31,Widowed/Widower,Transgender,0
1848,2020,Madhya Pradesh,23,Divorcee,Female,14
1849,2020,Madhya Pradesh,23,Divorcee,Male,18
1850,2020,Madhya Pradesh,23,Divorcee,Transgender,0
1851,2020,Madhya Pradesh,23,Married,Female,3190
1852,2020,Madhya Pradesh,23,Married,Male,6887
1853,2020,Madhya Pradesh,23,Married,Transgender,0
1854,2020,Madhya Pradesh,23,Others,Female,4
1855,2020,Madhya Pradesh,23,Others,Male,14
1856,2020,Madhya Pradesh,23,Others,Transgender,0
1857,2020,Madhya Pradesh,23,Separated,Female,6
1858,2020,Madhya Pradesh,23,Separated,Male,7
1859,2020,Madhya Pradesh,23,Separated,Transgender,0
1860,2020,Madhya Pradesh,23,Status Not Known,Female,10
1861,2020,Madhya Pradesh,23,Status Not Known,Male,23
1862,2020,Madhya Pradesh,23,Status Not Known,Transgender,0
1863,2020,Madhya Pradesh,23,Un-Married,Female,1596
1864,2020,Madhya Pradesh,23,Un-Married,Male,2533
1865,2020,Madhya Pradesh,23,Un-Married,Transgender,0
1866,2020,Madhya Pradesh,23,Widowed/Widower,Female,95
1867,2020,Madhya Pradesh,23,Widowed/Widower,Male,181
1868,2020,Madhya Pradesh,23,Widowed/Widower,Transgender,0
1869,2020,Maharashtra,27,Divorcee,Female,40
1870,2020,Maharashtra,27,Divorcee,Male,75
1871,2020,Maharashtra,27,Divorcee,Transgender,0
1872,2020,Maharashtra,27,Married,Female,2977
1873,2020,Maharashtra,27,Married,Male,11526
1874,2020,Maharashtra,27,Married,Transgender,0
1875,2020,Maharashtra,27,Others,Female,9
1876,2020,Maharashtra,27,Others,Male,33
1877,2020,Maharashtra,27,Others,Transgender,0
1878,2020,Maharashtra,27,Separated,Female,13
1879,2020,Maharashtra,27,Separated,Male,69
1880,2020,Maharashtra,27,Separated,Transgender,1
1881,2020,Maharashtra,27,Status Not Known,Female,17
1882,2020,Maharashtra,27,Status Not Known,Male,180
1883,2020,Maharashtra,27,Status Not Known,Transgender,0
1884,2020,Maharashtra,27,Un-Married,Female,1297
1885,2020,Maharashtra,27,Un-Married,Male,3337
1886,2020,Maharashtra,27,Un-Married,Transgender,3
1887,2020,Maharashtra,27,Widowed/Widower,Female,119
1888,2020,Maharashtra,27,Widowed/Widower,Male,213
1889,2020,Maharashtra,27,Widowed/Widower,Transgender,0
1890,2020,Manipur,14,Divorcee,Female,0
1891,2020,Manipur,14,Divorcee,Male,0
1892,2020,Manipur,14,Divorcee,Transgender,0
1893,2020,Manipur,14,Married,Female,10
1894,2020,Manipur,14,Married,Male,12
1895,2020,Manipur,14,Married,Transgender,0
1896,2020,Manipur,14,Others,Female,0
1897,2020,Manipur,14,Others,Male,0
1898,2020,Manipur,14,Others,Transgender,0
1899,2020,Manipur,14,Separated,Female,0
1900,2020,Manipur,14,Separated,Male,0
1901,2020,Manipur,14,Separated,Transgender,0
1902,2020,Manipur,14,Status Not Known,Female,0
1903,2020,Manipur,14,Status Not Known,Male,0
1904,2020,Manipur,14,Status Not Known,Transgender,0
1905,2020,Manipur,14,Un-Married,Female,7
1906,2020,Manipur,14,Un-Married,Male,15
1907,2020,Manipur,14,Un-Married,Transgender,0
1908,2020,Manipur,14,Widowed/Widower,Female,0
1909,2020,Manipur,14,Widowed/Widower,Male,0
1910,2020,Manipur,14,Widowed/Widower,Transgender,0
1911,2020,Meghalaya,17,Divorcee,Female,0
1912,2020,Meghalaya,17,Divorcee,Male,0
1913,2020,Meghalaya,17,Divorcee,Transgender,0
1914,2020,Meghalaya,17,Married,Female,21
1915,2020,Meghalaya,17,Married,Male,84
1916,2020,Meghalaya,17,Married,Transgender,0
1917,2020,Meghalaya,17,Others,Female,0
1918,2020,Meghalaya,17,Others,Male,0
1919,2020,Meghalaya,17,Others,Transgender,0
1920,2020,Meghalaya,17,Separated,Female,0
1921,2020,Meghalaya,17,Separated,Male,7
1922,2020,Meghalaya,17,Separated,Transgender,0
1923,2020,Meghalaya,17,Status Not Known,Female,1
1924,2020,Meghalaya,17,Status Not Known,Male,4
1925,2020,Meghalaya,17,Status Not Known,Transgender,0
1926,2020,Meghalaya,17,Un-Married,Female,37
1927,2020,Meghalaya,17,Un-Married,Male,66
1928,2020,Meghalaya,17,Un-Married,Transgender,0
1929,2020,Meghalaya,17,Widowed/Widower,Female,2
1930,2020,Meghalaya,17,Widowed/Widower,Male,2
1931,2020,Meghalaya,17,Widowed/Widower,Transgender,0
1932,2020,Mizoram,15,Divorcee,Female,0
1933,2020,Mizoram,15,Divorcee,Male,3
1934,2020,Mizoram,15,Divorcee,Transgender,0
1935,2020,Mizoram,15,Married,Female,10
1936,2020,Mizoram,15,Married,Male,35
1937,2020,Mizoram,15,Married,Transgender,0
1938,2020,Mizoram,15,Others,Female,0
1939,2020,Mizoram,15,Others,Male,0
1940,2020,Mizoram,15,Others,Transgender,0
1941,2020,Mizoram,15,Separated,Female,0
1942,2020,Mizoram,15,Separated,Male,0
1943,2020,Mizoram,15,Separated,Transgender,0
1944,2020,Mizoram,15,Status Not Known,Female,0
1945,2020,Mizoram,15,Status Not Known,Male,0
1946,2020,Mizoram,15,Status Not Known,Transgender,0
1947,2020,Mizoram,15,Un-Married,Female,10
1948,2020,Mizoram,15,Un-Married,Male,50
1949,2020,Mizoram,15,Un-Married,Transgender,0
1950,2020,Mizoram,15,Widowed/Widower,Female,0
1951,2020,Mizoram,15,Widowed/Widower,Male,0
1952,2020,Mizoram,15,Widowed/Widower,Transgender,0
1953,2020,Nagaland,13,Divorcee,Female,1
1954,2020,Nagaland,13,Divorcee,Male,2
1955,2020,Nagaland,13,Divorcee,Transgender,0
1956,2020,Nagaland,13,Married,Female,5
1957,2020,Nagaland,13,Married,Male,18
1958,2020,Nagaland,13,Married,Transgender,0
1959,2020,Nagaland,13,Others,Female,0
1960,2020,Nagaland,13,Others,Male,0
1961,2020,Nagaland,13,Others,Transgender,0
1962,2020,Nagaland,13,Separated,Female,0
1963,2020,Nagaland,13,Separated,Male,0
1964,2020,Nagaland,13,Separated,Transgender,0
1965,2020,Nagaland,13,Status Not Known,Female,0
1966,2020,Nagaland,13,Status Not Known,Male,0
1967,2020,Nagaland,13,Status Not Known,Transgender,0
1968,2020,Nagaland,13,Un-Married,Female,6
1969,2020,Nagaland,13,Un-Married,Male,16
1970,2020,Nagaland,13,Un-Married,Transgender,0
1971,2020,Nagaland,13,Widowed/Widower,Female,0
1972,2020,Nagaland,13,Widowed/Widower,Male,0
1973,2020,Nagaland,13,Widowed/Widower,Transgender,0
1974,2020,Odisha,21,Divorcee,Female,1
1975,2020,Odisha,21,Divorcee,Male,12
1976,2020,Odisha,21,Divorcee,Transgender,0
1977,2020,Odisha,21,Married,Female,152
1978,2020,Odisha,21,Married,Male,367
1979,2020,Odisha,21,Married,Transgender,0
1980,2020,Odisha,21,Others,Female,263
1981,2020,Odisha,21,Others,Male,212
1982,2020,Odisha,21,Others,Transgender,0
1983,2020,Odisha,21,Separated,Female,0
1984,2020,Odisha,21,Separated,Male,16
1985,2020,Odisha,21,Separated,Transgender,0
1986,2020,Odisha,21,Status Not Known,Female,1071
1987,2020,Odisha,21,Status Not Known,Male,3093
1988,2020,Odisha,21,Status Not Known,Transgender,0
1989,2020,Odisha,21,Un-Married,Female,146
1990,2020,Odisha,21,Un-Married,Male,209
1991,2020,Odisha,21,Un-Married,Transgender,0
1992,2020,Odisha,21,Widowed/Widower,Female,4
1993,2020,Odisha,21,Widowed/Widower,Male,0
1994,2020,Odisha,21,Widowed/Widower,Transgender,0
1995,2020,Puducherry,34,Divorcee,Female,0
1996,2020,Puducherry,34,Divorcee,Male,0
1997,2020,Puducherry,34,Divorcee,Transgender,0
1998,2020,Puducherry,34,Married,Female,6
1999,2020,Puducherry,34,Married,Male,19
2000,2020,Puducherry,34,Married,Transgender,0
2001,2020,Puducherry,34,Others,Female,43
2002,2020,Puducherry,34,Others,Male,83
2003,2020,Puducherry,34,Others,Transgender,0
2004,2020,Puducherry,34,Separated,Female,3
2005,2020,Puducherry,34,Separated,Male,5
2006,2020,Puducherry,34,Separated,Transgender,0
2007,2020,Puducherry,34,Status Not Known,Female,49
2008,2020,Puducherry,34,Status Not Known,Male,184
2009,2020,Puducherry,34,Status Not Known,Transgender,0
2010,2020,Puducherry,34,Un-Married,Female,8
2011,2020,Puducherry,34,Un-Married,Male,8
2012,2020,Puducherry,34,Un-Married,Transgender,0
2013,2020,Puducherry,34,Widowed/Widower,Female,0
2014,2020,Puducherry,34,Widowed/Widower,Male,0
2015,2020,Puducherry,34,Widowed/Widower,Transgender,0
2016,2020,Punjab,3,Divorcee,Female,4
2017,2020,Punjab,3,Divorcee,Male,8
2018,2020,Punjab,3,Divorcee,Transgender,0
2019,2020,Punjab,3,Married,Female,413
2020,2020,Punjab,3,Married,Male,1307
2021,2020,Punjab,3,Married,Transgender,0
2022,2020,Punjab,3,Others,Female,0
2023,2020,Punjab,3,Others,Male,2
2024,2020,Punjab,3,Others,Transgender,1
2025,2020,Punjab,3,Separated,Female,2
2026,2020,Punjab,3,Separated,Male,11
2027,2020,Punjab,3,Separated,Transgender,0
2028,2020,Punjab,3,Status Not Known,Female,1
2029,2020,Punjab,3,Status Not Known,Male,41
2030,2020,Punjab,3,Status Not Known,Transgender,0
2031,2020,Punjab,3,Un-Married,Female,199
2032,2020,Punjab,3,Un-Married,Male,618
2033,2020,Punjab,3,Un-Married,Transgender,0
2034,2020,Punjab,3,Widowed/Widower,Female,4
2035,2020,Punjab,3,Widowed/Widower,Male,5
2036,2020,Punjab,3,Widowed/Widower,Transgender,0
2037,2020,Rajasthan,8,Divorcee,Female,30
2038,2020,Rajasthan,8,Divorcee,Male,37
2039,2020,Rajasthan,8,Divorcee,Transgender,0
2040,2020,Rajasthan,8,Married,Female,1064
2041,2020,Rajasthan,8,Married,Male,2704
2042,2020,Rajasthan,8,Married,Transgender,0
2043,2020,Rajasthan,8,Others,Female,10
2044,2020,Rajasthan,8,Others,Male,20
2045,2020,Rajasthan,8,Others,Transgender,1
2046,2020,Rajasthan,8,Separated,Female,5
2047,2020,Rajasthan,8,Separated,Male,16
2048,2020,Rajasthan,8,Separated,Transgender,0
2049,2020,Rajasthan,8,Status Not Known,Female,19
2050,2020,Rajasthan,8,Status Not Known,Male,59
2051,2020,Rajasthan,8,Status Not Known,Transgender,0
2052,2020,Rajasthan,8,Un-Married,Female,481
2053,2020,Rajasthan,8,Un-Married,Male,1165
2054,2020,Rajasthan,8,Un-Married,Transgender,0
2055,2020,Rajasthan,8,Widowed/Widower,Female,21
2056,2020,Rajasthan,8,Widowed/Widower,Male,26
2057,2020,Rajasthan,8,Widowed/Widower,Transgender,0
2058,2020,Sikkim,11,Divorcee,Female,0
2059,2020,Sikkim,11,Divorcee,Male,0
2060,2020,Sikkim,11,Divorcee,Transgender,0
2061,2020,Sikkim,11,Married,Female,41
2062,2020,Sikkim,11,Married,Male,111
2063,2020,Sikkim,11,Married,Transgender,0
2064,2020,Sikkim,11,Others,Female,0
2065,2020,Sikkim,11,Others,Male,0
2066,2020,Sikkim,11,Others,Transgender,0
2067,2020,Sikkim,11,Separated,Female,0
2068,2020,Sikkim,11,Separated,Male,2
2069,2020,Sikkim,11,Separated,Transgender,0
2070,2020,Sikkim,11,Status Not Known,Female,1
2071,2020,Sikkim,11,Status Not Known,Male,5
2072,2020,Sikkim,11,Status Not Known,Transgender,0
2073,2020,Sikkim,11,Un-Married,Female,25
2074,2020,Sikkim,11,Un-Married,Male,97
2075,2020,Sikkim,11,Un-Married,Transgender,0
2076,2020,Sikkim,11,Widowed/Widower,Female,1
2077,2020,Sikkim,11,Widowed/Widower,Male,2
2078,2020,Sikkim,11,Widowed/Widower,Transgender,0
2079,2020,Tamil Nadu,33,Divorcee,Female,68
2080,2020,Tamil Nadu,33,Divorcee,Male,83
2081,2020,Tamil Nadu,33,Divorcee,Transgender,0
2082,2020,Tamil Nadu,33,Married,Female,3645
2083,2020,Tamil Nadu,33,Married,Male,8474
2084,2020,Tamil Nadu,33,Married,Transgender,3
2085,2020,Tamil Nadu,33,Others,Female,8
2086,2020,Tamil Nadu,33,Others,Male,7
2087,2020,Tamil Nadu,33,Others,Transgender,3
2088,2020,Tamil Nadu,33,Separated,Female,86
2089,2020,Tamil Nadu,33,Separated,Male,162
2090,2020,Tamil Nadu,33,Separated,Transgender,1
2091,2020,Tamil Nadu,33,Status Not Known,Female,1
2092,2020,Tamil Nadu,33,Status Not Known,Male,8
2093,2020,Tamil Nadu,33,Status Not Known,Transgender,0
2094,2020,Tamil Nadu,33,Un-Married,Female,1264
2095,2020,Tamil Nadu,33,Un-Married,Male,2622
2096,2020,Tamil Nadu,33,Un-Married,Transgender,3
2097,2020,Tamil Nadu,33,Widowed/Widower,Female,203
2098,2020,Tamil Nadu,33,Widowed/Widower,Male,242
2099,2020,Tamil Nadu,33,Widowed/Widower,Transgender,0
2100,2020,Telangana,36,Divorcee,Female,18
2101,2020,Telangana,36,Divorcee,Male,43
2102,2020,Telangana,36,Divorcee,Transgender,0
2103,2020,Telangana,36,Married,Female,1592
2104,2020,Telangana,36,Married,Male,4540
2105,2020,Telangana,36,Married,Transgender,0
2106,2020,Telangana,36,Others,Female,10
2107,2020,Telangana,36,Others,Male,34
2108,2020,Telangana,36,Others,Transgender,0
2109,2020,Telangana,36,Separated,Female,20
2110,2020,Telangana,36,Separated,Male,47
2111,2020,Telangana,36,Separated,Transgender,0
2112,2020,Telangana,36,Status Not Known,Female,14
2113,2020,Telangana,36,Status Not Known,Male,74
2114,2020,Telangana,36,Status Not Known,Transgender,0
2115,2020,Telangana,36,Un-Married,Female,435
2116,2020,Telangana,36,Un-Married,Male,1082
2117,2020,Telangana,36,Un-Married,Transgender,1
2118,2020,Telangana,36,Widowed/Widower,Female,75
2119,2020,Telangana,36,Widowed/Widower,Male,73
2120,2020,Telangana,36,Widowed/Widower,Transgender,0
2121,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Divorcee,Female,0
2122,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Divorcee,Male,0
2123,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Divorcee,Transgender,0
2124,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Married,Female,22
2125,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Married,Male,64
2126,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Married,Transgender,0
2127,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Others,Female,0
2128,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Others,Male,0
2129,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Others,Transgender,0
2130,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Separated,Female,0
2131,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Separated,Male,0
2132,2020,The Dadra And Nagar Haveli And Daman And Diu,38,Separated,Transgender,0
