id,year,state_name,state_code,profession,gender,number_of_deaths
11854,2022,Mizoram,15,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Male,1
11855,2022,Mizoram,15,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Transgender,0
11856,2022,Mizoram,15,Retired Persons,Female,0
11857,2022,Mizoram,15,Retired Persons,Male,0
11858,2022,Mizoram,15,Retired Persons,Transgender,0
11859,2022,Mizoram,15,Self-Employed Persons [Business (Total)],Female,0
11860,2022,Mizoram,15,Self-Employed Persons [Business (Total)],Male,2
11861,2022,Mizoram,15,Self-Employed Persons [Business (Total)],Transgender,0
11862,2022,Mizoram,15,Self-Employed Persons [Business(Other Business)],Female,0
11863,2022,Mizoram,15,Self-Employed Persons [Business(Other Business)],Male,0
11864,2022,Mizoram,15,Self-Employed Persons [Business(Other Business)],Transgender,0
11865,2022,Mizoram,15,Self-Employed Persons [Business(Tradesmen)],Female,0
11866,2022,Mizoram,15,Self-Employed Persons [Business(Tradesmen)],Male,2
11867,2022,Mizoram,15,Self-Employed Persons [Business(Tradesmen)],Transgender,0
11868,2022,Mizoram,15,Self-Employed Persons [Business(Vendor)],Female,0
11869,2022,Mizoram,15,Self-Employed Persons [Business(Vendor)],Male,0
11870,2022,Mizoram,15,Self-Employed Persons [Business(Vendor)],Transgender,0
11871,2022,Mizoram,15,Self-Employed Persons(Total),Female,0
11872,2022,Mizoram,15,Self-Employed Persons(Total),Male,2
11873,2022,Mizoram,15,Self-Employed Persons(Total),Transgender,0
11874,2022,Mizoram,15,Students,Female,2
11875,2022,Mizoram,15,Students,Male,22
11876,2022,Mizoram,15,Students,Transgender,0
11877,2022,Mizoram,15,Unemployed Persons,Female,9
11878,2022,Mizoram,15,Unemployed Persons,Male,100
11879,2022,Mizoram,15,Unemployed Persons,Transgender,0
11880,2022,Nagaland,13,Daily Wage Earner,Female,0
11881,2022,Nagaland,13,Daily Wage Earner,Male,4
11882,2022,Nagaland,13,Daily Wage Earner,Transgender,0
11883,2022,Nagaland,13,Farmers/Cultivators (Who Cultivate On Lease Land#),Female,0
11884,2022,Nagaland,13,Farmers/Cultivators (Who Cultivate On Lease Land#),Male,0
11885,2022,Nagaland,13,Farmers/Cultivators (Who Cultivate On Lease Land#),Transgender,0
11886,2022,Nagaland,13,Farmers/Cultivators (Who Cultivate Their Own Land*),Female,0
11887,2022,Nagaland,13,Farmers/Cultivators (Who Cultivate Their Own Land*),Male,1
11888,2022,Nagaland,13,Farmers/Cultivators (Who Cultivate Their Own Land*),Transgender,0
11889,2022,Nagaland,13,House Wife,Female,5
11890,2022,Nagaland,13,House Wife,Male,0
11891,2022,Nagaland,13,House Wife,Transgender,0
11892,2022,Nagaland,13,Other Persons,Female,0
11893,2022,Nagaland,13,Other Persons,Male,0
11894,2022,Nagaland,13,Other Persons,Transgender,0
11895,2022,Nagaland,13,Other Self-Employed Persons,Female,0
11896,2022,Nagaland,13,Other Self-Employed Persons,Male,6
11897,2022,Nagaland,13,Other Self-Employed Persons,Transgender,0
11898,2022,Nagaland,13,Persons Engaged In Farming Sector (Agricultural Laborers),Female,0
11899,2022,Nagaland,13,Persons Engaged In Farming Sector (Agricultural Laborers),Male,0
11900,2022,Nagaland,13,Persons Engaged In Farming Sector (Agricultural Laborers),Transgender,0
11901,2022,Nagaland,13,Persons Engaged In Farming Sector (Total),Female,0
11902,2022,Nagaland,13,Persons Engaged In Farming Sector (Total),Male,1
11903,2022,Nagaland,13,Persons Engaged In Farming Sector (Total),Transgender,0
11904,2022,Nagaland,13,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,0
11905,2022,Nagaland,13,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,1
11906,2022,Nagaland,13,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
11907,2022,Nagaland,13,Professionals/Salaried Persons (Private Sector Enterprises),Female,0
11908,2022,Nagaland,13,Professionals/Salaried Persons (Private Sector Enterprises),Male,3
11909,2022,Nagaland,13,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
11910,2022,Nagaland,13,Professionals/Salaried Persons (Public Sector Undertaking),Female,0
11911,2022,Nagaland,13,Professionals/Salaried Persons (Public Sector Undertaking),Male,0
11912,2022,Nagaland,13,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
11913,2022,Nagaland,13,Professionals/Salaried Persons (Total),Female,0
11914,2022,Nagaland,13,Professionals/Salaried Persons (Total),Male,4
11915,2022,Nagaland,13,Professionals/Salaried Persons (Total),Transgender,0
11916,2022,Nagaland,13,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,0
11917,2022,Nagaland,13,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,0
11918,2022,Nagaland,13,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
11919,2022,Nagaland,13,Professionals/Salaried Persons [Government Servants (Total)],Female,0
11920,2022,Nagaland,13,Professionals/Salaried Persons [Government Servants (Total)],Male,1
11921,2022,Nagaland,13,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
11922,2022,Nagaland,13,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Female,0
11923,2022,Nagaland,13,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Male,0
11924,2022,Nagaland,13,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Transgender,0
11925,2022,Nagaland,13,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Female,0
11926,2022,Nagaland,13,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Male,1
11927,2022,Nagaland,13,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Transgender,0
11928,2022,Nagaland,13,Retired Persons,Female,0
11929,2022,Nagaland,13,Retired Persons,Male,1
11930,2022,Nagaland,13,Retired Persons,Transgender,0
11931,2022,Nagaland,13,Self-Employed Persons [Business (Total)],Female,0
11932,2022,Nagaland,13,Self-Employed Persons [Business (Total)],Male,7
11933,2022,Nagaland,13,Self-Employed Persons [Business (Total)],Transgender,0
11934,2022,Nagaland,13,Self-Employed Persons [Business(Other Business)],Female,0
11935,2022,Nagaland,13,Self-Employed Persons [Business(Other Business)],Male,0
11936,2022,Nagaland,13,Self-Employed Persons [Business(Other Business)],Transgender,0
11937,2022,Nagaland,13,Self-Employed Persons [Business(Tradesmen)],Female,0
11938,2022,Nagaland,13,Self-Employed Persons [Business(Tradesmen)],Male,2
11939,2022,Nagaland,13,Self-Employed Persons [Business(Tradesmen)],Transgender,0
11940,2022,Nagaland,13,Self-Employed Persons [Business(Vendor)],Female,0
11941,2022,Nagaland,13,Self-Employed Persons [Business(Vendor)],Male,5
11942,2022,Nagaland,13,Self-Employed Persons [Business(Vendor)],Transgender,0
11943,2022,Nagaland,13,Self-Employed Persons(Total),Female,0
11944,2022,Nagaland,13,Self-Employed Persons(Total),Male,13
11945,2022,Nagaland,13,Self-Employed Persons(Total),Transgender,0
11946,2022,Nagaland,13,Students,Female,3
11947,2022,Nagaland,13,Students,Male,4
11948,2022,Nagaland,13,Students,Transgender,0
11949,2022,Nagaland,13,Unemployed Persons,Female,2
11950,2022,Nagaland,13,Unemployed Persons,Male,12
11951,2022,Nagaland,13,Unemployed Persons,Transgender,0
11952,2022,Odisha,21,Daily Wage Earner,Female,0
11953,2022,Odisha,21,Daily Wage Earner,Male,0
11954,2022,Odisha,21,Daily Wage Earner,Transgender,0
11955,2022,Odisha,21,Farmers/Cultivators (Who Cultivate On Lease Land#),Female,0
11956,2022,Odisha,21,Farmers/Cultivators (Who Cultivate On Lease Land#),Male,0
11957,2022,Odisha,21,Farmers/Cultivators (Who Cultivate On Lease Land#),Transgender,0
11958,2022,Odisha,21,Farmers/Cultivators (Who Cultivate Their Own Land*),Female,0
11959,2022,Odisha,21,Farmers/Cultivators (Who Cultivate Their Own Land*),Male,0
11960,2022,Odisha,21,Farmers/Cultivators (Who Cultivate Their Own Land*),Transgender,0
11961,2022,Odisha,21,House Wife,Female,2691
11962,2022,Odisha,21,House Wife,Male,0
11963,2022,Odisha,21,House Wife,Transgender,0
11964,2022,Odisha,21,Other Persons,Female,1058
11965,2022,Odisha,21,Other Persons,Male,1112
11966,2022,Odisha,21,Other Persons,Transgender,0
11967,2022,Odisha,21,Other Self-Employed Persons,Female,17
11968,2022,Odisha,21,Other Self-Employed Persons,Male,287
11969,2022,Odisha,21,Other Self-Employed Persons,Transgender,0
11970,2022,Odisha,21,Persons Engaged In Farming Sector (Agricultural Laborers),Female,0
11971,2022,Odisha,21,Persons Engaged In Farming Sector (Agricultural Laborers),Male,0
11972,2022,Odisha,21,Persons Engaged In Farming Sector (Agricultural Laborers),Transgender,0
11973,2022,Odisha,21,Persons Engaged In Farming Sector (Total),Female,0
11974,2022,Odisha,21,Persons Engaged In Farming Sector (Total),Male,0
11975,2022,Odisha,21,Persons Engaged In Farming Sector (Total),Transgender,0
11976,2022,Odisha,21,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,0
11977,2022,Odisha,21,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,0
11978,2022,Odisha,21,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
11979,2022,Odisha,21,Professionals/Salaried Persons (Private Sector Enterprises),Female,34
11980,2022,Odisha,21,Professionals/Salaried Persons (Private Sector Enterprises),Male,87
11981,2022,Odisha,21,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
11982,2022,Odisha,21,Professionals/Salaried Persons (Public Sector Undertaking),Female,22
11983,2022,Odisha,21,Professionals/Salaried Persons (Public Sector Undertaking),Male,3
11984,2022,Odisha,21,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
11985,2022,Odisha,21,Professionals/Salaried Persons (Total),Female,67
11986,2022,Odisha,21,Professionals/Salaried Persons (Total),Male,132
11987,2022,Odisha,21,Professionals/Salaried Persons (Total),Transgender,0
11988,2022,Odisha,21,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,0
11989,2022,Odisha,21,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,2
11990,2022,Odisha,21,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
11991,2022,Odisha,21,Professionals/Salaried Persons [Government Servants (Total)],Female,11
11992,2022,Odisha,21,Professionals/Salaried Persons [Government Servants (Total)],Male,42
11993,2022,Odisha,21,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
11994,2022,Odisha,21,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Female,1
11995,2022,Odisha,21,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Male,2
11996,2022,Odisha,21,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Transgender,0
11997,2022,Odisha,21,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Female,10
11998,2022,Odisha,21,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Male,38
11999,2022,Odisha,21,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Transgender,0
12000,2022,Odisha,21,Retired Persons,Female,0
12001,2022,Odisha,21,Retired Persons,Male,0
12002,2022,Odisha,21,Retired Persons,Transgender,0
12003,2022,Odisha,21,Self-Employed Persons [Business (Total)],Female,13
12004,2022,Odisha,21,Self-Employed Persons [Business (Total)],Male,42
12005,2022,Odisha,21,Self-Employed Persons [Business (Total)],Transgender,0
12006,2022,Odisha,21,Self-Employed Persons [Business(Other Business)],Female,13
12007,2022,Odisha,21,Self-Employed Persons [Business(Other Business)],Male,12
12008,2022,Odisha,21,Self-Employed Persons [Business(Other Business)],Transgender,0
12009,2022,Odisha,21,Self-Employed Persons [Business(Tradesmen)],Female,0
12010,2022,Odisha,21,Self-Employed Persons [Business(Tradesmen)],Male,30
12011,2022,Odisha,21,Self-Employed Persons [Business(Tradesmen)],Transgender,0
12012,2022,Odisha,21,Self-Employed Persons [Business(Vendor)],Female,0
12013,2022,Odisha,21,Self-Employed Persons [Business(Vendor)],Male,0
12014,2022,Odisha,21,Self-Employed Persons [Business(Vendor)],Transgender,0
12015,2022,Odisha,21,Self-Employed Persons(Total),Female,30
12016,2022,Odisha,21,Self-Employed Persons(Total),Male,329
12017,2022,Odisha,21,Self-Employed Persons(Total),Transgender,0
12018,2022,Odisha,21,Students,Female,56
12019,2022,Odisha,21,Students,Male,50
12020,2022,Odisha,21,Students,Transgender,0
12021,2022,Odisha,21,Unemployed Persons,Female,88
12022,2022,Odisha,21,Unemployed Persons,Male,527
12023,2022,Odisha,21,Unemployed Persons,Transgender,0
12024,2022,Puducherry,34,Daily Wage Earner,Female,0
12025,2022,Puducherry,34,Daily Wage Earner,Male,45
12026,2022,Puducherry,34,Daily Wage Earner,Transgender,0
12027,2022,Puducherry,34,Farmers/Cultivators (Who Cultivate On Lease Land#),Female,0
12028,2022,Puducherry,34,Farmers/Cultivators (Who Cultivate On Lease Land#),Male,0
12029,2022,Puducherry,34,Farmers/Cultivators (Who Cultivate On Lease Land#),Transgender,0
12030,2022,Puducherry,34,Farmers/Cultivators (Who Cultivate Their Own Land*),Female,0
12031,2022,Puducherry,34,Farmers/Cultivators (Who Cultivate Their Own Land*),Male,0
12032,2022,Puducherry,34,Farmers/Cultivators (Who Cultivate Their Own Land*),Transgender,0
12033,2022,Puducherry,34,House Wife,Female,0
12034,2022,Puducherry,34,House Wife,Male,0
12035,2022,Puducherry,34,House Wife,Transgender,0
12036,2022,Puducherry,34,Other Persons,Female,94
12037,2022,Puducherry,34,Other Persons,Male,153
12038,2022,Puducherry,34,Other Persons,Transgender,1
12039,2022,Puducherry,34,Other Self-Employed Persons,Female,5
12040,2022,Puducherry,34,Other Self-Employed Persons,Male,20
12041,2022,Puducherry,34,Other Self-Employed Persons,Transgender,0
12042,2022,Puducherry,34,Persons Engaged In Farming Sector (Agricultural Laborers),Female,0
12043,2022,Puducherry,34,Persons Engaged In Farming Sector (Agricultural Laborers),Male,0
12044,2022,Puducherry,34,Persons Engaged In Farming Sector (Agricultural Laborers),Transgender,0
12045,2022,Puducherry,34,Persons Engaged In Farming Sector (Total),Female,0
12046,2022,Puducherry,34,Persons Engaged In Farming Sector (Total),Male,0
12047,2022,Puducherry,34,Persons Engaged In Farming Sector (Total),Transgender,0
12048,2022,Puducherry,34,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,0
12049,2022,Puducherry,34,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,0
12050,2022,Puducherry,34,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
12051,2022,Puducherry,34,Professionals/Salaried Persons (Private Sector Enterprises),Female,2
12052,2022,Puducherry,34,Professionals/Salaried Persons (Private Sector Enterprises),Male,30
12053,2022,Puducherry,34,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
12054,2022,Puducherry,34,Professionals/Salaried Persons (Public Sector Undertaking),Female,0
12055,2022,Puducherry,34,Professionals/Salaried Persons (Public Sector Undertaking),Male,0
12056,2022,Puducherry,34,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
12057,2022,Puducherry,34,Professionals/Salaried Persons (Total),Female,2
12058,2022,Puducherry,34,Professionals/Salaried Persons (Total),Male,30
12059,2022,Puducherry,34,Professionals/Salaried Persons (Total),Transgender,0
12060,2022,Puducherry,34,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,0
12061,2022,Puducherry,34,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,0
12062,2022,Puducherry,34,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
12063,2022,Puducherry,34,Professionals/Salaried Persons [Government Servants (Total)],Female,0
12064,2022,Puducherry,34,Professionals/Salaried Persons [Government Servants (Total)],Male,0
12065,2022,Puducherry,34,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
12066,2022,Puducherry,34,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Female,0
12067,2022,Puducherry,34,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Male,0
12068,2022,Puducherry,34,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Transgender,0
12069,2022,Puducherry,34,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Female,0
12070,2022,Puducherry,34,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Male,0
12071,2022,Puducherry,34,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Transgender,0
12072,2022,Puducherry,34,Retired Persons,Female,0
12073,2022,Puducherry,34,Retired Persons,Male,3
12074,2022,Puducherry,34,Retired Persons,Transgender,0
12075,2022,Puducherry,34,Self-Employed Persons [Business (Total)],Female,0
12076,2022,Puducherry,34,Self-Employed Persons [Business (Total)],Male,6
12077,2022,Puducherry,34,Self-Employed Persons [Business (Total)],Transgender,0
12078,2022,Puducherry,34,Self-Employed Persons [Business(Other Business)],Female,0
12079,2022,Puducherry,34,Self-Employed Persons [Business(Other Business)],Male,6
12080,2022,Puducherry,34,Self-Employed Persons [Business(Other Business)],Transgender,0
12081,2022,Puducherry,34,Self-Employed Persons [Business(Tradesmen)],Female,0
12082,2022,Puducherry,34,Self-Employed Persons [Business(Tradesmen)],Male,0
12083,2022,Puducherry,34,Self-Employed Persons [Business(Tradesmen)],Transgender,0
12084,2022,Puducherry,34,Self-Employed Persons [Business(Vendor)],Female,0
12085,2022,Puducherry,34,Self-Employed Persons [Business(Vendor)],Male,0
12086,2022,Puducherry,34,Self-Employed Persons [Business(Vendor)],Transgender,0
12087,2022,Puducherry,34,Self-Employed Persons(Total),Female,5
12088,2022,Puducherry,34,Self-Employed Persons(Total),Male,26
12089,2022,Puducherry,34,Self-Employed Persons(Total),Transgender,0
12090,2022,Puducherry,34,Students,Female,10
12091,2022,Puducherry,34,Students,Male,4
12092,2022,Puducherry,34,Students,Transgender,0
12093,2022,Puducherry,34,Unemployed Persons,Female,12
12094,2022,Puducherry,34,Unemployed Persons,Male,96
12095,2022,Puducherry,34,Unemployed Persons,Transgender,0
12096,2022,Punjab,3,Daily Wage Earner,Female,26
12097,2022,Punjab,3,Daily Wage Earner,Male,835
12098,2022,Punjab,3,Daily Wage Earner,Transgender,1
12099,2022,Punjab,3,Farmers/Cultivators (Who Cultivate On Lease Land#),Female,0
12100,2022,Punjab,3,Farmers/Cultivators (Who Cultivate On Lease Land#),Male,21
12101,2022,Punjab,3,Farmers/Cultivators (Who Cultivate On Lease Land#),Transgender,0
12102,2022,Punjab,3,Farmers/Cultivators (Who Cultivate Their Own Land*),Female,0
12103,2022,Punjab,3,Farmers/Cultivators (Who Cultivate Their Own Land*),Male,136
12104,2022,Punjab,3,Farmers/Cultivators (Who Cultivate Their Own Land*),Transgender,0
12105,2022,Punjab,3,House Wife,Female,354
12106,2022,Punjab,3,House Wife,Male,0
12107,2022,Punjab,3,House Wife,Transgender,0
12108,2022,Punjab,3,Other Persons,Female,10
12109,2022,Punjab,3,Other Persons,Male,121
12110,2022,Punjab,3,Other Persons,Transgender,0
12111,2022,Punjab,3,Other Self-Employed Persons,Female,4
12112,2022,Punjab,3,Other Self-Employed Persons,Male,92
12113,2022,Punjab,3,Other Self-Employed Persons,Transgender,0
12114,2022,Punjab,3,Persons Engaged In Farming Sector (Agricultural Laborers),Female,0
12115,2022,Punjab,3,Persons Engaged In Farming Sector (Agricultural Laborers),Male,47
12116,2022,Punjab,3,Persons Engaged In Farming Sector (Agricultural Laborers),Transgender,0
12117,2022,Punjab,3,Persons Engaged In Farming Sector (Total),Female,0
12118,2022,Punjab,3,Persons Engaged In Farming Sector (Total),Male,204
12119,2022,Punjab,3,Persons Engaged In Farming Sector (Total),Transgender,0
12120,2022,Punjab,3,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,0
12121,2022,Punjab,3,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,157
12122,2022,Punjab,3,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
12123,2022,Punjab,3,Professionals/Salaried Persons (Private Sector Enterprises),Female,13
12124,2022,Punjab,3,Professionals/Salaried Persons (Private Sector Enterprises),Male,196
12125,2022,Punjab,3,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
12126,2022,Punjab,3,Professionals/Salaried Persons (Public Sector Undertaking),Female,0
12127,2022,Punjab,3,Professionals/Salaried Persons (Public Sector Undertaking),Male,54
12128,2022,Punjab,3,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
12129,2022,Punjab,3,Professionals/Salaried Persons (Total),Female,20
12130,2022,Punjab,3,Professionals/Salaried Persons (Total),Male,303
12131,2022,Punjab,3,Professionals/Salaried Persons (Total),Transgender,0
12132,2022,Punjab,3,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,0
12133,2022,Punjab,3,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,4
12134,2022,Punjab,3,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
12135,2022,Punjab,3,Professionals/Salaried Persons [Government Servants (Total)],Female,7
12136,2022,Punjab,3,Professionals/Salaried Persons [Government Servants (Total)],Male,53
12137,2022,Punjab,3,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
12138,2022,Punjab,3,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Female,2
12139,2022,Punjab,3,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Male,21
12140,2022,Punjab,3,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Transgender,0
12141,2022,Punjab,3,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Female,5
12142,2022,Punjab,3,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Male,28
12143,2022,Punjab,3,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Transgender,0
12144,2022,Punjab,3,Retired Persons,Female,0
12145,2022,Punjab,3,Retired Persons,Male,13
12146,2022,Punjab,3,Retired Persons,Transgender,0
12147,2022,Punjab,3,Self-Employed Persons [Business (Total)],Female,1
12148,2022,Punjab,3,Self-Employed Persons [Business (Total)],Male,125
12149,2022,Punjab,3,Self-Employed Persons [Business (Total)],Transgender,0
12150,2022,Punjab,3,Self-Employed Persons [Business(Other Business)],Female,0
12151,2022,Punjab,3,Self-Employed Persons [Business(Other Business)],Male,15
12152,2022,Punjab,3,Self-Employed Persons [Business(Other Business)],Transgender,0
12153,2022,Punjab,3,Self-Employed Persons [Business(Tradesmen)],Female,0
12154,2022,Punjab,3,Self-Employed Persons [Business(Tradesmen)],Male,41
12155,2022,Punjab,3,Self-Employed Persons [Business(Tradesmen)],Transgender,0
12156,2022,Punjab,3,Self-Employed Persons [Business(Vendor)],Female,1
12157,2022,Punjab,3,Self-Employed Persons [Business(Vendor)],Male,69
12158,2022,Punjab,3,Self-Employed Persons [Business(Vendor)],Transgender,0
12159,2022,Punjab,3,Self-Employed Persons(Total),Female,5
12160,2022,Punjab,3,Self-Employed Persons(Total),Male,217
12161,2022,Punjab,3,Self-Employed Persons(Total),Transgender,0
12162,2022,Punjab,3,Students,Female,68
12163,2022,Punjab,3,Students,Male,82
12164,2022,Punjab,3,Students,Transgender,0
12165,2022,Punjab,3,Unemployed Persons,Female,28
12166,2022,Punjab,3,Unemployed Persons,Male,154
12167,2022,Punjab,3,Unemployed Persons,Transgender,0
12168,2022,Rajasthan,8,Daily Wage Earner,Female,76
12169,2022,Rajasthan,8,Daily Wage Earner,Male,1353
12170,2022,Rajasthan,8,Daily Wage Earner,Transgender,0
12171,2022,Rajasthan,8,Farmers/Cultivators (Who Cultivate On Lease Land#),Female,0
12172,2022,Rajasthan,8,Farmers/Cultivators (Who Cultivate On Lease Land#),Male,0
12173,2022,Rajasthan,8,Farmers/Cultivators (Who Cultivate On Lease Land#),Transgender,0
12174,2022,Rajasthan,8,Farmers/Cultivators (Who Cultivate Their Own Land*),Female,0
12175,2022,Rajasthan,8,Farmers/Cultivators (Who Cultivate Their Own Land*),Male,0
12176,2022,Rajasthan,8,Farmers/Cultivators (Who Cultivate Their Own Land*),Transgender,0
12177,2022,Rajasthan,8,House Wife,Female,836
12178,2022,Rajasthan,8,House Wife,Male,0
12179,2022,Rajasthan,8,House Wife,Transgender,0
12180,2022,Rajasthan,8,Other Persons,Female,23
12181,2022,Rajasthan,8,Other Persons,Male,39
12182,2022,Rajasthan,8,Other Persons,Transgender,0
12183,2022,Rajasthan,8,Other Self-Employed Persons,Female,23
12184,2022,Rajasthan,8,Other Self-Employed Persons,Male,211
12185,2022,Rajasthan,8,Other Self-Employed Persons,Transgender,0
12186,2022,Rajasthan,8,Persons Engaged In Farming Sector (Agricultural Laborers),Female,14
12187,2022,Rajasthan,8,Persons Engaged In Farming Sector (Agricultural Laborers),Male,225
12188,2022,Rajasthan,8,Persons Engaged In Farming Sector (Agricultural Laborers),Transgender,0
12189,2022,Rajasthan,8,Persons Engaged In Farming Sector (Total),Female,14
12190,2022,Rajasthan,8,Persons Engaged In Farming Sector (Total),Male,225
12191,2022,Rajasthan,8,Persons Engaged In Farming Sector (Total),Transgender,0
12192,2022,Rajasthan,8,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,0
12193,2022,Rajasthan,8,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,0
12194,2022,Rajasthan,8,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
12195,2022,Rajasthan,8,Professionals/Salaried Persons (Private Sector Enterprises),Female,37
12196,2022,Rajasthan,8,Professionals/Salaried Persons (Private Sector Enterprises),Male,350
12197,2022,Rajasthan,8,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
12198,2022,Rajasthan,8,Professionals/Salaried Persons (Public Sector Undertaking),Female,9
12199,2022,Rajasthan,8,Professionals/Salaried Persons (Public Sector Undertaking),Male,67
12200,2022,Rajasthan,8,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
12201,2022,Rajasthan,8,Professionals/Salaried Persons (Total),Female,63
12202,2022,Rajasthan,8,Professionals/Salaried Persons (Total),Male,495
12203,2022,Rajasthan,8,Professionals/Salaried Persons (Total),Transgender,0
12204,2022,Rajasthan,8,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,10
12205,2022,Rajasthan,8,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,19
12206,2022,Rajasthan,8,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
12207,2022,Rajasthan,8,Professionals/Salaried Persons [Government Servants (Total)],Female,17
12208,2022,Rajasthan,8,Professionals/Salaried Persons [Government Servants (Total)],Male,78
12209,2022,Rajasthan,8,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
12210,2022,Rajasthan,8,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Female,0
12211,2022,Rajasthan,8,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Male,23
12212,2022,Rajasthan,8,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Transgender,0
12213,2022,Rajasthan,8,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Female,7
12214,2022,Rajasthan,8,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Male,36
12215,2022,Rajasthan,8,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Transgender,0
12216,2022,Rajasthan,8,Retired Persons,Female,0
12217,2022,Rajasthan,8,Retired Persons,Male,18
12218,2022,Rajasthan,8,Retired Persons,Transgender,0
12219,2022,Rajasthan,8,Self-Employed Persons [Business (Total)],Female,46
